ITEM_ID,GENRE
5376,Action
5377,Comedy|Drama|Romance
5378,Action|Adventure|Sci-Fi|IMAX
5379,Drama
5380,Comedy|Drama|Romance
5381,Drama|War
5382,Comedy
5383,Crime|Horror|Mystery
5384,Crime|Drama
5385,Documentary
5386,Adventure|War
5387,Drama|Thriller
5388,Action|Crime|Drama|Mystery|Thriller
5389,Adventure|Animation|Children|Western
5390,Drama
5391,Drama
5392,Comedy|Drama|Romance
5393,Western
5394,Drama|Thriller
5395,Drama
5396,Comedy|Musical|Romance
5397,Comedy|Sci-Fi
5398,Drama
5399,Adventure|Western
5400,Drama|Thriller
5401,Comedy
5402,Documentary|Drama
5403,Drama
5404,Drama|Romance
5405,Western
5406,Drama|War
5407,Comedy|Drama
5408,Drama
5409,Action
5410,Drama|Sci-Fi
5411,Musical|Romance
5412,Comedy|Western
5413,Horror
5414,Action|Comedy|Crime
5415,Comedy|Drama
5416,Comedy|Drama|Thriller
5417,Drama|Fantasy
5418,Action|Mystery|Thriller
5419,Adventure|Children|Comedy|Fantasy|Mystery
5420,Action|Drama|War
5421,Drama
5422,Comedy
5423,Action|Crime|Thriller
5424,Crime|Drama|Romance|Thriller
5425,Drama|War
5426,Western
5427,Comedy
5428,Comedy
5429,Mystery|Western
5430,Romance
5431,Comedy|Western
5432,Action|Crime
5433,Adventure|Drama|Horror|Mystery|Thriller
5434,Drama|Film-Noir|Thriller
5435,Western
5436,Comedy
5437,Comedy|Sci-Fi|Thriller
5438,Action|Comedy
5439,Comedy
5440,Western
5441,Mystery|Thriller
5442,Action|Comedy|Crime
5443,Comedy
5444,Adventure|Animation|Children|Sci-Fi
5445,Action|Crime|Mystery|Sci-Fi|Thriller
5446,Adventure|Drama
5447,Drama
5448,Adventure|Animation|Children|Comedy
5449,Comedy|Romance
5450,Comedy|Drama|Romance
5451,Comedy|Drama|Romance
5452,Children|Comedy|Romance
5453,Comedy|Drama
5454,Comedy|Romance
5455,Comedy|Drama
5456,Comedy|Western
5457,Drama
5458,Children|Comedy|Fantasy
5459,Action|Comedy|Sci-Fi
5460,Action|Animation|Children|Comedy
5461,Comedy|Drama
5462,Adventure|Comedy
5463,Action|Adventure|Fantasy
5464,Crime|Drama
5465,Crime|Drama|Thriller
5466,Comedy|Drama|Romance
5467,Comedy|Romance
5468,Sci-Fi
5469,Action|Comedy
5470,Comedy|Romance
5471,Drama|Romance
5472,Children|Drama|Musical
5473,Drama
5474,Drama|Horror|Mystery|Thriller
5475,Drama|Mystery|Thriller
5476,Horror|Thriller
5477,Drama|Romance
5478,Action|Comedy|Horror|Sci-Fi
5479,Action|Adventure|Drama|Thriller
5480,Children|Comedy
5481,Comedy
5482,Children|Comedy
5483,Documentary
5484,Comedy|Drama
5485,Comedy|Drama|Romance
5486,Comedy
5487,Comedy
5488,Drama
5489,Horror
5490,Action|Comedy
5491,Drama|Musical|Romance
5492,Adventure
5493,Action|Adventure|Comedy
5494,Drama
5495,Comedy
5496,Drama
5497,Adventure|Comedy|Sci-Fi
5498,Drama
5499,Adventure|Drama|Romance
5500,Comedy
5501,Comedy|Mystery
5502,Horror|Sci-Fi|Thriller
5503,Comedy|Drama|Romance
5504,Adventure|Children
5505,Comedy|Drama
5506,Crime|Drama|Mystery|Thriller
5507,Action|Crime|Thriller
5508,Comedy|Drama|Musical
5509,Documentary
5510,Comedy
5511,Drama|Thriller
5512,Comedy
5513,Comedy|Documentary
5514,Drama|Romance
5515,Drama
5516,Crime|Drama|Thriller
5517,Crime|Thriller
5518,Drama
5519,Drama
5520,Crime|Drama|Thriller
5521,Action|Crime|Drama
5522,Action|Drama|Sci-Fi
5523,Action|Adventure|Comedy|Sci-Fi
5524,Adventure|Drama|Romance
5525,Comedy|Drama|Romance
5526,Drama
5527,Drama|Romance
5528,Drama|Thriller
5529,Comedy|Romance
5530,Comedy|Drama|Fantasy|Sci-Fi
5531,Drama
5532,Comedy|Romance
5533,Drama
5534,Drama
5535,Drama
5536,Documentary
5537,Drama|Musical
5538,Animation|Children|Fantasy
5539,Animation|Children
5540,Action|Adventure|Fantasy|Romance
5541,Action|Comedy|Romance|War
5542,Action|Horror
5543,Action|Horror|Sci-Fi
5544,Sci-Fi|Thriller
5545,Horror|Sci-Fi
5546,Horror
5547,Adventure|Drama|Romance
5548,Comedy
5549,Western
5550,Musical|Western
5551,Horror
5552,Drama|Horror|Sci-Fi
5553,Comedy|Crime|Romance|Thriller
5554,Drama
5555,Horror
5556,Crime|Horror|Thriller
5557,Comedy
5558,Action|Crime
5559,Drama
5560,Comedy|Musical
5561,Drama
5562,Drama|Thriller
5563,Crime|Drama
5564,Thriller
5565,Drama
5566,Comedy|Thriller
5567,Horror|Thriller
5568,Comedy
5569,Crime|Horror|Thriller
5570,Drama|Horror|Thriller
5571,Documentary
5572,Comedy
5573,Comedy|Crime
5574,Action|Crime
5575,Crime|Drama
5576,Drama|Romance
5577,Comedy|Drama
5579,Drama
5580,Action
5581,Comedy
5582,Adventure|Comedy
5583,Crime|Horror|Mystery|Sci-Fi
5584,Comedy
5585,Comedy
5586,Drama
5587,Horror
5588,Horror
5589,Comedy|Drama
5590,Crime
5591,Children|Comedy
5592,Comedy|Horror
5593,Crime|Drama|Thriller
5595,Horror
5596,Adventure|Comedy|Sci-Fi
5597,Comedy|Sci-Fi
5598,Comedy
5599,Drama|Romance
5600,Drama
5601,Children|Drama
5602,Comedy|Crime
5603,Comedy|Crime
5604,Comedy|Sci-Fi
5605,Drama
5606,Horror|Mystery
5607,Comedy|Drama
5608,Drama|Thriller
5609,Action|Thriller
5610,Comedy|Drama
5611,Adventure|War
5612,Action|Thriller
5613,Comedy|Crime|Musical|Mystery
5614,Drama|Romance
5615,Drama
5616,Comedy|Fantasy|Horror
5617,Comedy|Drama|Romance
5618,Adventure|Animation|Fantasy
5619,Documentary
5620,Comedy|Romance
5621,Action|Comedy
5622,Comedy|Drama|Romance
5623,Drama
5624,Comedy|Romance
5625,Drama|Romance
5626,Documentary
5627,Crime|Drama
5628,Action|Comedy|Crime|Drama|Thriller
5629,Animation|Children|Musical
5630,Crime|Mystery|Thriller
5631,Drama
5632,Drama
5633,Drama
5634,Drama
5635,Drama
5636,Comedy|Crime
5637,Drama
5638,Action|Adventure|Fantasy|Sci-Fi
5639,Children
5640,Horror|Sci-Fi
5641,Drama
5642,Drama
5643,Documentary
5644,Drama
5645,Drama
5646,Drama|Romance
5647,Comedy
5648,Comedy
5649,Horror
5650,Comedy
5651,Animation|Comedy|War
5652,Drama|Romance
5653,Western
5654,Western
5655,Drama|Thriller
5656,Drama
5657,Action|Comedy
5658,Comedy
5659,Drama|Horror
5660,Crime|Drama|Thriller
5661,Crime|Mystery
5662,Comedy|Romance|Thriller
5663,Horror
5664,Romance
5665,Action|Comedy|Crime
5666,Comedy|Drama|Romance|Thriller
5667,Drama|Fantasy
5668,Drama
5669,Documentary
5670,Comedy|Documentary
5671,Adventure|Drama
5672,Adventure|Animation|Children|Fantasy
5673,Comedy|Drama|Romance
5674,Drama|War
5675,Comedy|Romance
5676,Drama
5677,Drama|Thriller
5678,Action|Comedy|Crime|Thriller
5679,Horror|Mystery|Thriller
5680,Crime|Drama
5681,Documentary
5682,Drama
5683,Children|Fantasy
5684,Documentary
5685,Comedy|Drama
5686,Drama|Fantasy|War
5687,Drama
5688,Drama
5689,Crime|Drama
5690,Animation|Drama|War
5691,Action|Horror
5692,Action|Thriller
5693,Comedy|Drama|Romance
5694,Comedy|Drama|Musical
5695,Fantasy|Horror|Mystery
5696,Drama
5697,Horror
5698,Drama
5699,Western
5700,Action|Adventure|Fantasy|Sci-Fi
5701,Comedy
5702,Action|Adventure
5703,Comedy
5704,Horror|Sci-Fi
5705,Fantasy|Musical|Romance
5706,Action|Comedy|Drama|Romance
5707,Drama|Romance
5708,Comedy|Drama
5709,Crime|Thriller
5710,Comedy
5711,Drama
5712,Mystery|Thriller
5713,Horror
5714,Comedy
5715,Horror
5716,Drama
5717,Horror
5718,Comedy
5719,Comedy|Mystery
5720,Action|Adventure|Comedy
5721,Drama
5722,Comedy
5723,Comedy|Romance
5724,Comedy|Horror|Musical|Sci-Fi
5725,Drama|Romance
5726,Horror
5727,Horror
5728,Action|Adventure|Crime|Thriller
5729,Drama|Romance
5730,Action|Drama
5731,Horror
5732,Thriller
5733,Thriller
5734,Documentary|Horror
5735,Documentary|Horror
5736,Documentary|Horror
5737,Documentary|Horror
5738,Documentary|Horror
5739,Documentary|Horror
5740,Documentary|Horror
5741,Drama|Romance
5742,Comedy|Drama
5743,Action|Drama
5744,Drama
5745,Comedy|Drama
5746,Action|Horror|Mystery|Sci-Fi
5747,Drama|War
5748,Crime|Drama
5749,Drama|Horror
5750,Comedy
5751,Action|Adventure|Drama
5752,Comedy|Romance
5753,Comedy
5754,Drama|Horror
5755,Horror|Mystery
5756,Comedy|Sci-Fi
5757,Documentary|Drama
5758,Action|Drama|Horror|Sci-Fi
5759,Comedy|Drama
5760,Drama|Romance
5761,Western
5762,Drama
5763,Drama
5764,Drama|Horror|Sci-Fi|Thriller
5765,Animation|Children|Comedy
5766,Horror
5767,Comedy|Crime
5768,Comedy|Fantasy
5769,Comedy|Romance
5770,Crime|Drama
5771,Drama|Horror|Thriller
5772,Drama
5773,Comedy
5774,Horror|Sci-Fi
5775,Drama
5776,Comedy|Drama
5777,Musical|Romance
5778,Horror|Mystery|Thriller
5779,Horror|Sci-Fi
5780,Comedy
5781,Comedy
5782,Action|Drama|Thriller
5783,Documentary
5784,Horror
5785,Action|Comedy|Documentary
5786,Action|Drama
5787,Mystery|Thriller
5788,Drama
5789,Comedy|War
5790,Drama
5791,Drama|Romance
5792,Comedy|Drama
5793,Drama|Sci-Fi
5794,Drama
5795,Film-Noir
5796,Action|Adventure|Comedy
5797,Fantasy|Horror
5798,Comedy
5799,Drama|Romance|War
5800,Comedy
5801,Comedy|War
5802,Comedy
5803,Action|Adventure|Comedy|Crime
5804,Children|Comedy|Fantasy|Romance
5805,Drama
5806,Drama
5807,Comedy|Drama|Romance
5808,Thriller
5809,Crime|Thriller
5810,Drama
5811,Documentary|Musical
5812,Drama|Romance
5813,Comedy|Romance
5814,Drama
5815,Action|Crime|Thriller
5816,Adventure|Fantasy
5817,Drama|War
5818,Drama|Romance
5819,Drama
5820,Documentary|Musical
5821,Drama
5822,Action|Comedy|Sci-Fi
5823,Drama
5824,Action|Drama|Thriller
5825,Drama|Romance|War
5826,Romance|Western
5827,Crime|Drama
5828,Drama|Thriller
5829,Comedy|Drama|Romance
5830,Adventure|Sci-Fi
5831,Action|Crime|Thriller
5832,Drama
5833,Action|Horror
5834,Drama
5835,Drama|War
5836,Comedy|Romance
5837,Comedy|Horror
5838,Drama
5839,Adventure|Drama
5840,Comedy|Drama
5841,Adventure|Romance
5842,Comedy|Drama|Romance
5843,Action|Drama
5844,Horror
5845,Adventure
5846,Drama
5847,Drama
5848,Drama
5849,Comedy
5850,Thriller
5851,Drama
5852,Comedy|Horror
5853,Horror|Sci-Fi|Thriller
5854,Crime|Drama|Romance
5855,Comedy|Musical|Sci-Fi
5856,Comedy|Drama|Romance
5857,Comedy
5858,Comedy
5859,Drama|Thriller|War
5860,Mystery|Thriller
5861,Drama
5862,Comedy|Horror
5863,Comedy
5864,Adventure
5865,Drama|Thriller
5866,Comedy
5867,Crime|Drama|Thriller
5868,Documentary|Drama|Musical
5869,Crime|Drama
5870,Thriller
5871,Comedy|Drama
5872,Action|Adventure|Thriller
5873,Drama
5874,Comedy
5875,Drama
5876,Drama|Thriller|War
5877,Drama|Romance
5878,Drama|Romance
5879,Animation|Comedy|Musical
5880,Action|Adventure|Crime|Thriller
5881,Drama|Romance|Sci-Fi
5882,Adventure|Animation|Children|Sci-Fi|IMAX
5883,Horror|Thriller
5884,Comedy|Horror
5885,Comedy|Drama
5886,Drama|Romance
5887,Comedy
5888,Crime|Drama
5889,Drama|Romance
5890,Comedy|Drama
5891,Horror|Thriller
5892,Action|Adventure|Children
5893,Crime|Drama|Thriller
5894,Crime|Drama|Thriller
5895,Fantasy|Horror|Sci-Fi
5896,Comedy
5897,Sci-Fi
5898,Action|Adventure|Fantasy
5899,Action|Drama|War
5900,Comedy|Crime
5901,Crime|Drama
5902,Comedy|Drama|Romance
5903,Action|Sci-Fi|Thriller
5904,Drama
5905,Drama|Romance
5906,Drama
5907,Drama
5908,Drama
5909,Comedy|Drama|Horror
5910,Drama|War
5911,Documentary
5912,Comedy|Crime
5913,Comedy|Crime
5914,Documentary
5915,Action|Drama|War
5916,Drama
5917,Drama|Musical
5918,Horror
5919,Sci-Fi
5920,Adventure|Comedy
5921,War
5922,Action
5923,Comedy|Drama
5924,Western
5925,Horror
5926,Comedy|Drama|Romance
5927,Comedy|Drama|Musical|Romance
5928,Drama
5929,Comedy|Romance
5930,Drama|Thriller
5931,Comedy|Drama
5932,Documentary
5933,Drama
5934,Action
5935,Action|Drama|Thriller
5936,Drama
5937,Drama
5938,Comedy|Crime|Mystery|Thriller
5939,Adventure|Sci-Fi
5940,Comedy
5941,Comedy|Drama|Musical|Romance
5942,Comedy
5943,Comedy|Romance
5944,Action|Drama|Sci-Fi|Thriller
5945,Comedy|Drama
5946,Drama
5947,Drama
5948,Drama
5949,Thriller
5950,Comedy|Drama
5951,Drama
5952,Adventure|Fantasy
5953,Drama|War
5954,Crime|Drama
5955,Drama
5956,Crime|Drama
5957,Comedy|Romance
5958,Animation|Children|Comedy
5959,Crime|Drama|Thriller
5960,Drama|Thriller
5961,Action|Thriller
5962,Drama|Thriller
5963,Drama
5964,Action|Comedy
5965,Action|War
5966,Film-Noir|Mystery
5967,Adventure
5968,Comedy|Crime|Drama
5969,Comedy|Drama|Romance
5970,Comedy|Drama|Romance
5971,Animation|Children|Drama|Fantasy
5972,Comedy
5973,Crime|Thriller
5974,Adventure|Fantasy
5975,Drama|Romance|War
5976,Crime
5977,Comedy
5978,Thriller
5979,Horror|Sci-Fi
5980,Horror|Mystery|Thriller
5981,Horror|Sci-Fi
5982,Drama
5983,Sci-Fi
5984,Drama|Romance
5985,Action|Drama|Romance
5986,Drama
5987,Comedy|Crime|Drama
5988,Drama
5989,Crime|Drama
5990,Children|Comedy|Fantasy
5991,Comedy|Crime|Drama|Musical
5992,Drama|Romance
5993,Drama
5994,Drama|Romance
5995,Drama|War
5996,Crime|Drama
5997,Comedy
5998,Horror|Thriller
5999,Action|Adventure|Animation|Fantasy|Sci-Fi
6000,Horror|Thriller
6001,Comedy|Drama
6002,Drama
6003,Comedy|Crime|Drama|Thriller
6004,Drama
6005,Comedy|Documentary
6006,Comedy|Romance
6007,Comedy
6008,Drama
6009,Crime|Drama|Thriller
6010,Action|Comedy|Drama
6011,Crime|Drama
6012,Comedy|Romance
6013,Action|Comedy
6014,Action|Comedy
6015,Comedy
6016,Action|Adventure|Crime|Drama|Thriller
6017,Comedy|Drama|Romance|War
6018,Drama
6019,Thriller
6020,Comedy|Drama
6021,Crime|Drama|Mystery|Thriller
6022,Drama
6023,Comedy|Crime|Drama|Romance
6024,Comedy|Romance
6025,Comedy
6026,Crime|Drama
6027,Drama|Romance
6028,Adventure|Musical
6029,Comedy|Musical
6030,Comedy|Musical
6031,Drama|Romance
6032,Comedy|Romance
6033,Comedy
6034,Comedy|Musical
6035,Crime|Drama|Romance
6036,Comedy|Romance
6037,Comedy|Drama|Romance
6038,Comedy|Romance
6039,Comedy|Romance
6040,Horror|Thriller
6041,Drama
6042,Documentary
6043,Documentary
6044,Horror|Thriller
6045,Action|Crime|Drama
6046,Drama
6047,Drama|Film-Noir|Mystery
6048,Drama
6049,Drama
6050,Children|Comedy
6051,Action|Crime|Drama
6052,Children|Comedy
6053,Drama|Musical
6054,Children|Mystery
6055,Drama
6056,Comedy|Crime|Drama
6057,Action|Crime|Drama
6058,Horror|Thriller
6059,Action|Thriller
6060,Comedy|Romance
6061,Drama|War
6062,Documentary
6063,Drama|Horror
6064,Drama|Film-Noir
6065,Comedy
6066,Mystery|Thriller
6067,Comedy|Crime
6068,Thriller|Western
6069,Comedy
6070,Drama
6071,Comedy|Crime
6072,Drama|Thriller
6073,Crime|Drama
6074,Mystery|Sci-Fi|Thriller
6075,Drama
6076,Drama|Sci-Fi
6077,Crime|Drama|Mystery
6078,Action|Sci-Fi|Thriller
6079,Drama
6080,Action|Adventure
6081,Comedy|Crime
6082,Romance|Western
6083,Crime|Mystery
6084,Comedy|Drama
6085,Comedy|Drama
6086,Crime|Drama|Thriller
6087,Comedy|Drama|Romance
6088,Comedy|Sci-Fi
6089,Comedy|Crime
6090,Comedy
6091,Comedy
6092,Comedy|Drama
6093,Animation|Children|Fantasy
6094,Comedy|Sci-Fi
6095,Action
6096,Drama
6097,Horror
6098,Comedy
6099,Action|Sci-Fi
6100,Comedy|Romance
6101,Drama|Mystery|Thriller
6102,Comedy
6103,Drama|War
6104,Comedy
6105,Drama
6106,Adventure
6107,Drama|War
6108,Drama
6109,Drama|Romance
6110,Comedy|Horror|Mystery
6111,Adventure|Romance
6112,Comedy
6113,Drama
6114,Drama
6115,Drama
6116,Adventure|Comedy|Musical
6117,Comedy|Drama|War
6118,Drama
6119,Comedy
6120,Drama|Fantasy|Horror|Sci-Fi|Thriller
6121,Drama
6122,Comedy|Documentary
6123,Documentary
6124,Comedy
6125,Comedy|Documentary|Musical
6126,Drama
6127,Drama
6128,Comedy|Drama
6129,Drama
6130,Action
6131,Comedy|Drama
6132,Crime|Horror|Mystery|Thriller
6133,Drama
6134,Comedy|Musical
6135,Mystery|Thriller
6136,Drama|Romance
6137,Action|Adventure|Fantasy|Romance
6138,Action|Thriller
6139,Comedy|Drama
6140,Horror|Mystery|Thriller
6141,Comedy
6142,Horror|Sci-Fi
6143,Comedy|Crime
6144,Drama|Musical
6145,Horror|Thriller
6146,Drama
6147,Drama|Film-Noir
6148,Drama|Horror|Thriller
6149,Action|War
6150,Drama|Thriller
6151,Drama
6152,Sci-Fi
6153,Comedy|Sci-Fi
6154,Comedy|Romance
6155,Comedy|Romance
6156,Action|Adventure|Comedy
6157,Action|Crime
6158,Animation|Children
6159,Drama|Romance
6160,Documentary|Musical
6161,Drama
6162,Adventure|Drama
6163,Romance|Thriller
6164,Drama
6165,Drama|Romance
6166,Comedy
6167,Comedy
6168,Action|Adventure|Thriller
6169,Adventure|Children
6170,Adventure|Children|Drama
6171,Comedy|Drama|Romance
6172,Comedy
6173,Adventure|Children
6174,Crime|Thriller
6175,Thriller
6176,Action|Drama
6177,Action
6178,Drama|Romance
6179,Action|Drama
6180,Crime|Drama
6181,Drama|War
6182,Comedy
6183,Comedy|Musical|Romance
6184,Drama|Sci-Fi
6185,Action|Crime|Drama|Thriller
6186,Action|Drama|War
6187,Crime|Drama|Thriller
6188,Comedy
6189,Drama|Thriller
6190,Comedy|Drama
6191,Comedy|Drama
6192,Romance
6193,Comedy|Drama|Thriller
6194,Drama|Romance
6195,Documentary
6196,Action|Crime|Drama|Thriller
6197,Drama|Mystery
6198,Crime|Drama
6199,Comedy
6200,Comedy|Drama
6201,Drama|Romance
6202,Comedy|Drama|Romance
6203,Comedy
6204,Comedy
6205,Comedy|Drama
6206,Drama
6207,Drama
6208,Horror|Sci-Fi
6209,Action|Comedy
6210,Action|Comedy
6211,Drama
6212,Comedy
6213,Action|Drama|Thriller
6214,Crime|Drama|Mystery|Thriller
6215,Drama
6216,Drama
6217,Drama
6218,Comedy|Drama|Romance
6219,Action|Drama|Thriller
6220,Drama|Horror|Thriller
6221,Comedy|Drama|Mystery
6222,Drama
6223,Comedy|Crime|Drama
6224,Drama
6225,Drama
6226,Drama
6227,Drama|Musical
6228,Comedy|Romance|Thriller
6229,Drama
6230,Drama
6231,Drama|Musical
6232,Adventure|Children|Drama
6233,Comedy|Romance
6234,Drama|Mystery
6235,Drama|War
6236,Drama
6237,Drama
6238,Comedy|Drama|Romance
6239,Adventure|Children|Sci-Fi
6240,Action|Crime|Drama
6241,Comedy|Drama|Romance
6242,Horror|Mystery|Thriller
6243,Horror|Mystery
6244,Drama
6245,Comedy|Drama|Musical|Romance
6246,Drama
6247,Drama|Romance
6248,Drama
6249,Comedy
6250,Drama|Horror|Sci-Fi|Thriller
6251,Animation|Children
6252,Comedy|Romance
6253,Comedy
6254,Comedy|Romance
6255,Drama
6256,Horror|Mystery|Thriller
6257,Documentary|Drama
6258,Drama|Romance
6259,Children|Western
6260,Drama
6261,Action|Romance
6262,Comedy|Drama
6263,Drama|Thriller|War
6264,Action|Drama|Sci-Fi|Thriller
6265,Comedy
6266,Comedy|Drama|Romance
6267,Drama|Thriller
6268,Comedy|Drama|Romance
6269,Documentary
6270,Drama|Fantasy
6271,Comedy|Drama|Romance
6272,Drama
6273,Drama|Film-Noir|Mystery|Romance
6274,Crime|Thriller
6275,Drama|Romance
6276,Action|Adventure|Drama
6277,Drama
6278,Documentary
6279,Crime|Drama
6280,Action|Crime|Drama|Thriller
6281,Drama|Thriller
6282,Drama|Romance
6283,Action|Animation|Sci-Fi|Thriller
6284,Comedy|Documentary
6285,Drama
6286,Comedy|Crime|Drama
6287,Comedy
6288,Crime|Drama
6289,Documentary|IMAX
6290,Horror
6291,Crime|Drama
6292,Drama
6293,Drama|Romance
6294,Action|Adventure|Sci-Fi
6295,Comedy
6296,Comedy|Musical
6297,Adventure|Children|Comedy|Mystery
6298,Comedy|Crime
6299,Documentary
6300,Action|Comedy|Crime
6301,Drama|Thriller
6302,Sci-Fi
6303,Mystery|Sci-Fi
6304,Comedy|Horror|Sci-Fi|Thriller
6305,Drama|Sci-Fi
6306,Documentary
6307,Drama
6308,Comedy|Crime|Romance
6309,Comedy|Drama
6310,Comedy|Drama
6311,Adventure|Drama
6312,Comedy
6313,Comedy
6314,Comedy|Crime
6315,Comedy
6316,Adventure|Children|Comedy|Fantasy|Musical
6317,Action|Adventure|Comedy|Drama
6318,Comedy|Romance
6319,Comedy|Drama
6320,Comedy
6321,Drama
6322,Crime|Thriller
6323,Crime|Horror|Mystery|Thriller
6324,Comedy|Drama
6325,Documentary
6326,Crime|Drama|Thriller
6327,Documentary
6328,Drama|Romance|War
6329,Drama
6330,Crime|Drama
6331,Documentary
6332,Children|Comedy|Romance
6333,Action|Adventure|Sci-Fi|Thriller
6334,Drama
6335,Crime|Drama|Thriller
6336,Drama
6337,Crime|Drama|Thriller
6338,Children|Comedy
6339,Comedy|Drama
6340,Documentary|Musical
6341,Drama
6342,Comedy|Drama|Romance
6343,Drama|Romance
6344,Comedy|Drama|Romance
6345,Comedy|Drama|Musical
6346,Musical
6347,Drama|Musical
6348,Musical
6349,Drama|Musical
6350,Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6351,Drama
6352,Drama
6353,Comedy|Musical
6354,Drama
6355,Musical
6356,Western
6357,Comedy|Musical|Romance
6358,Comedy|Musical|Romance
6365,Action|Adventure|Sci-Fi|Thriller|IMAX
6366,Horror|Mystery
6367,Comedy|Romance
6368,Documentary
6369,Comedy
6370,Comedy|Drama|Romance
6371,Animation|Children
6373,Comedy|Drama|Fantasy|Romance
6374,Comedy
6375,Documentary
6376,Comedy|Drama
6377,Adventure|Animation|Children|Comedy
6378,Action|Crime
6379,Horror|Thriller
6380,Documentary
6381,Drama
6382,Drama
6383,Action|Crime|Thriller
6384,Crime|Drama|Romance
6385,Drama
6386,Western
6387,Action|Comedy|Crime|Thriller
6388,Drama|War
6390,Musical
6391,Children|Comedy
6392,Adventure|Drama|Western
6393,Drama
6394,Western
6395,Action|Drama|Horror|Sci-Fi|Thriller
6396,Horror|Thriller
6397,Comedy
6398,Action|Adventure
6400,Documentary
6401,Adventure|Romance|War|Western
6402,Comedy
6403,Drama
6404,Comedy|Romance
6405,Adventure|Children
6406,Horror
6407,Comedy|Romance
6408,Comedy|Documentary
6409,Western
6410,Comedy
6411,Comedy
6412,Comedy|Western
6413,Comedy|Western
6414,Animation|Children|Musical
6415,Comedy|Drama
6416,Drama|War
6417,Action
6419,Drama
6420,Western
6421,Action|Drama|Romance|Western
6422,Drama|War|Western
6423,Comedy
6424,Comedy|Crime|Mystery|Romance
6425,Comedy
6426,Western
6427,Children|Drama
6428,Comedy|War|Western
6429,Western
6430,Documentary|Musical
6431,Drama|War
6432,Comedy
6433,Documentary
6434,War
6435,Drama|War
6436,Drama
6437,Thriller|War
6438,Drama|War
6439,Drama|War
6440,Drama|Thriller
6441,War
6442,Comedy|Romance
6443,Adventure|Romance|Western
6445,Drama|Romance
6446,Action|Adventure|Drama|Romance
6447,War
6448,Action|Adventure|Drama
6449,Drama
6450,Drama|War
6451,Comedy|Crime
6452,Drama
6453,Documentary
6454,Drama
6455,Comedy|Western
6456,Crime|Drama|Thriller
6457,Action|Drama|War
6458,Adventure|Drama|War
6459,Drama|War
6460,Drama
6461,Drama|Western
6462,Western
6463,Documentary
6464,Children|Comedy
6465,Drama
6466,Drama|Romance
6467,Crime|Drama
6468,Crime|Drama|Romance
6469,Western
6470,Western
6471,Thriller
6472,Romance
6473,Drama|Thriller
6474,Drama
6475,Comedy
6476,Mystery|Thriller
6477,Drama
6478,Comedy|Western
6479,Comedy|Sci-Fi
6480,Comedy|Musical
6481,Comedy|Drama
6482,Comedy
6483,Musical|Romance
6484,Action|Crime|Drama
6485,Adventure|Animation|Children|Comedy
6486,Comedy|Crime|Drama|Thriller
6487,Drama|Romance
6488,Comedy|Romance
6489,Comedy
6490,Drama
6491,Adventure|Drama|Thriller
6492,Crime|Drama
6493,Comedy|Drama|Romance
6494,Drama
6495,Crime|Thriller
6496,Drama
6497,Drama|War
6498,War
6499,Drama
6500,Horror
6501,Comedy|Romance
6502,Action|Horror|Sci-Fi
6503,Action|Adventure|Comedy|Crime|Thriller
6504,Crime
6505,Comedy|Horror
6506,Action|Thriller
6507,Comedy|Romance
6508,Thriller
6509,Drama|Romance
6510,Drama|Romance
6511,Drama
6512,Adventure
6513,Comedy|Drama|Romance
6514,Horror
6515,Crime|Film-Noir
6516,Drama
6517,Drama
6518,Action|War
6519,Comedy
6520,Adventure|Drama
6521,Comedy
6522,Comedy
6523,Comedy|Romance
6524,Comedy|Drama
6525,Drama
6526,Drama
6527,Adventure|Romance
6528,Comedy
6529,Comedy
6530,Drama|Horror|Mystery|Thriller
6531,Crime|Drama|Mystery
6532,Comedy
6533,Comedy
6534,Action|Adventure|Sci-Fi
6535,Comedy
6536,Adventure|Animation|Children|Fantasy
6537,Action|Adventure|Sci-Fi
6538,Drama|Mystery|Thriller
6539,Action|Adventure|Comedy|Fantasy
6540,Drama
6541,Action|Fantasy|Sci-Fi
6542,Comedy|Drama|War
6543,Drama
6544,Comedy|Drama|Romance
6545,Drama|Romance
6546,Comedy|Drama
6547,Drama|Fantasy
6548,Action|Comedy|Crime|Thriller
6549,Comedy|Drama|Romance
6550,Action|Comedy|Thriller
6551,Comedy|Romance
6552,Crime|Drama|Thriller
6553,Drama
6554,Comedy|Musical
6555,Crime|Drama|Thriller
6556,Romance
6557,Adventure|Children|Comedy|Drama
6558,Comedy|Drama
6559,Children|Comedy
6560,Action|Comedy
6561,Comedy|War
6562,Comedy|Drama
6563,Comedy|Drama
6564,Action|Adventure|Comedy|Romance|Thriller
6565,Drama
6566,Action|Adventure|Children
6567,Comedy|Crime|Drama|War
6568,Comedy|Musical
6569,Comedy
6570,Comedy|Drama
6571,Drama
6572,Comedy|Crime
6573,Comedy|Drama
6574,Action|Sci-Fi|Thriller
6575,Action|Drama
6576,Action|Thriller
6577,Action|Drama
6578,Comedy
6579,Comedy
6580,Comedy|Romance
6581,Comedy|Drama|Mystery
6582,Action|Comedy|Crime|Thriller
6583,Action|Sci-Fi
6584,Adventure|Comedy|Crime|Thriller
6585,Action|Crime|Drama
6586,Comedy
6587,Comedy|Crime|Romance
6588,Romance|Thriller
